k141_8645293	CAG9254587.1	56.098	41	18	0	22	62	29	69	0.004	44.3	73.17
k141_5443334	MCQ2819794.1	76.238	202	48	0	2	203	31	232	5.78e-106	325	86.14
k141_5443334	MCQ2820795.1	74.257	202	52	0	2	203	24	225	6.16e-105	324	86.14
k141_5443334	TNV87563.1	65.517	203	70	0	1	203	48	250	1.67e-95	291	80.79
k141_5443334	XP_001019530.2	67.980	203	65	0	1	203	48	250	1.47e-94	301	79.31
k141_5443334	CAD8105281.1	66.995	203	67	0	1	203	48	250	3.65e-94	293	78.82
k141_4482746	PQM47904.1	41.085	129	71	3	233	359	18	143	1.46e-07	62.8	51.94
k141_9285678	MBR6827421.1	99.138	348	3	0	46	393	1	348	0.0	712	99.71
k141_9285678	MBO6025736.1	98.851	348	4	0	46	393	1	348	0.0	709	99.43
k141_9285678	MBR3427132.1	99.133	346	3	0	48	393	1	346	0.0	709	99.71
k141_9285678	MBQ5957897.1	97.399	346	9	0	48	393	1	346	0.0	696	99.42
k141_9285678	MCR5645314.1	91.618	346	29	0	48	393	1	346	0.0	658	95.66
k141_7364510	MBE5862767.1	89.796	196	20	0	1	196	137	332	6.66e-125	371	95.92
k141_7364510	MCR5768676.1	82.902	193	33	0	4	196	1	193	2.07e-113	337	93.78
k141_7364510	MCR5767003.1	77.041	196	45	0	1	196	154	349	1.24e-106	325	88.78
k141_7364510	MBO4618401.1	73.980	196	51	0	1	196	154	349	2.71e-103	317	87.76
k141_7364510	MCR4949988.1	73.980	196	51	0	1	196	154	349	5.71e-102	313	87.76
k141_9285679	MBQ1410914.1	98.333	60	1	0	83	142	1	60	7.17e-34	136	100.00
k141_9285679	MBQ2203920.1	95.000	60	3	0	83	142	1	60	1.62e-33	130	98.33
k141_9285679	HIT35701.1	91.667	60	5	0	83	142	1	60	3.74e-33	122	95.00
k141_9285679	MBQ5467981.1	93.333	60	4	0	83	142	1	60	8.03e-33	129	98.33
k141_9285679	MBQ2153502.1	95.000	60	3	0	83	142	1	60	3.09e-32	132	98.33
k141_7684707	MBR5548676.1	94.231	52	3	0	109	160	30	81	2.67e-22	96.3	96.15
k141_6403924	OKI23154.1	40.426	141	71	3	31	168	89	219	6.45e-10	68.6	47.52
k141_6403924	GBD13818.1	40.645	155	79	4	3	152	40	186	9.98e-10	67.0	48.39
k141_6403924	GCE58836.1	46.667	120	49	5	34	148	2	111	2.85e-09	64.7	55.00
k141_6403924	MBP1621654.1	52.000	75	34	2	57	131	1	73	2.31e-08	60.5	60.00
k141_6403924	CSI34812.1	39.695	131	68	4	1	129	39	160	2.30e-07	59.7	48.85
