k141_4162552	MBQ7640550.1	36.449	107	59	2	1	99	16	121	1.75e-07	63.2	55.14
k141_4162552	MBR4213325.1	87.440	207	26	0	1	207	618	824	6.29e-113	354	92.27
k141_4162552	MBR4213325.1	33.636	110	58	2	1	99	16	121	1.12e-06	60.8	51.82
k141_4162552	MCQ2138710.1	78.744	207	44	0	1	207	617	823	1.42e-103	330	90.82
k141_4162552	MCQ2138710.1	30.841	107	65	2	1	99	15	120	5.20e-04	52.8	53.27
k141_4162552	MBQ7576547.1	79.710	207	42	0	1	207	617	823	1.56e-100	322	90.82
k141_4162552	MBQ7576547.1	29.907	107	66	2	1	99	15	120	7.93e-04	52.4	52.34
k141_4162552	MBR6270168.1	80.193	207	41	0	1	207	619	825	2.41e-100	321	89.86
k141_4162552	MBR6270168.1	30.841	107	65	2	1	99	17	122	5.66e-04	52.8	52.34
k141_9285679	VWX58386.1	49.333	75	38	0	67	141	23	97	7.88e-09	61.2	61.33
k141_640396	OPY08529.1	43.678	87	40	4	2	84	45	126	0.007	45.4	59.77
k141_2881767	MBQ2172087.1	98.333	120	1	1	1	119	187	306	1.08e-75	239	99.17
k141_2881767	MBE6252226.1	86.885	122	13	1	1	119	187	308	1.68e-67	219	92.62
k141_2881767	MBQ9701644.1	83.740	123	16	2	1	119	187	309	7.76e-64	209	92.68
k141_2881767	MBE6222292.1	85.124	121	16	1	1	119	186	306	8.13e-61	201	93.39
k141_2881767	MBO4624868.1	84.298	121	17	1	1	119	187	307	3.39e-60	200	90.08
k141_7684707	MBQ3747337.1	100.000	38	0	0	122	159	1	38	1.46e-16	80.5	100.00
k141_5443336	MBP5218034.1	84.615	39	5	1	84	121	1	39	1.83e-09	65.1	84.62
k141_5443336	MBR5397568.1	82.051	39	6	1	84	121	1	39	8.41e-09	62.4	82.05
k141_5443336	MBR5397735.1	76.923	39	8	1	84	121	1	39	1.55e-08	62.8	82.05
k141_5443336	MBQ2229129.1	76.316	38	9	0	84	121	1	38	3.02e-08	61.6	78.95
k141_5443336	MBQ6302378.1	79.487	39	7	1	84	121	1	39	3.39e-08	61.6	82.05
k141_6403924	WP_231292123.1	42.373	59	30	1	28	86	1	55	0.003	45.8	61.02
k141_6403924	WP_015870017.1	42.373	59	30	1	28	86	1	55	0.006	45.1	61.02
